report_id, validation, latitude, longitude, type, unit, amount, date, description, image
lfehgszhej, false, 50.74370411501651, 32.67554980583458, warning, infantry, 680, 2024-01-27 19:55:52.529295, xmrtanrdpu, bvnlpftpog.png
jkbegnwukm, false, 49.70028107872178, 32.98414217042124, warning, helicopter, 130, 2024-01-27 19:55:52.529295, adwolflkkb, hhfpwuhugk.png
rggiaxkhbf, true, 49.133848187716424, 32.15658044572374, info, tank, 994, 2024-01-27 19:55:52.529295, epiiwbtkzo, ktrglngyps.png
qmcllytsaj, false, 49.68788326637315, 34.37168229827807, warning, plane, 229, 2024-01-27 19:55:52.529295, niywvxjfbe, xdfzrezrrl.png
xrsyaksrky, false, 49.80551451597023, 32.20757565547627, danger, helicopter, 741, 2024-01-27 19:55:52.530295, inwuguzvap, smdnvhkmib.png
syvqsehxyf, false, 50.089673886437694, 32.45389370134163, danger, helicopter, 798, 2024-01-27 19:55:52.530295, cpdalfszod, cnrjaaqsmu.png
wmoegkxtjv, true, 49.80547059202634, 33.54739816660127, warning, helicopter, 633, 2024-01-27 19:55:52.530295, ozhrsojmmh, avuzqnjxam.png
orwfmvynsr, true, 49.26308586267856, 34.7245955020851, warning, infantry, 881, 2024-01-27 19:55:52.530295, hmohicmfpi, xahsyikruz.png
snahxudens, false, 50.89033353523065, 32.20130587363842, danger, infantry, 257, 2024-01-27 19:55:52.530295, aciknpbjjm, shutbimzks.png
wfsdjejwle, true, 49.79407161348598, 32.02547837886198, danger, plane, 584, 2024-01-27 19:55:52.530295, wdjnbtsiit, oecmxduvdq.png
kgwhbxhyhn, false, 49.853543138805016, 32.58968209578063, warning, infantry, 646, 2024-01-27 19:55:52.530295, ladwccsjhs, dwfykbhhuo.png
mzttlodixr, false, 50.93150616497088, 34.237246318622915, danger, infantry, 584, 2024-01-27 19:55:52.530295, fnreeawbry, vvgoibgybs.png
wbsstthqnt, true, 49.42723727006882, 33.89838578607712, danger, helicopter, 102, 2024-01-27 19:55:52.530295, mpfrbixqit, plzpxvmlfg.png
fadnjtifso, true, 49.15297101790885, 32.31091368549235, info, infantry, 384, 2024-01-27 19:55:52.530295, nyeczaugus, ycklexdazj.png
taxccarrrw, false, 50.863481649937114, 32.89072774104296, danger, plane, 662, 2024-01-27 19:55:52.530295, wzgfztmcdq, vcbhcheoza.png
chgifcfico, true, 50.271232364190645, 33.769918948373544, danger, plane, 50, 2024-01-27 19:55:52.530295, rctfdtaddm, tsozkqzcqw.png
qszrudkaog, false, 50.126234713537556, 33.28122124627986, danger, helicopter, 884, 2024-01-27 19:55:52.530295, wvfujebieo, hwavzmkxgz.png
zogtmxprql, false, 50.83415741304014, 32.85386588053374, info, plane, 268, 2024-01-27 19:55:52.530295, pjjrawnrnl, nsdhkdufhc.png
mduzhxbsyf, true, 50.255036218182255, 32.773008796758795, info, helicopter, 519, 2024-01-27 19:55:52.530295, monyxpgvwb, scisqqisbi.png
felhyrmqbg, true, 50.35346923671811, 34.798568212850526, info, plane, 257, 2024-01-27 19:55:52.530295, uiptqotfgg, bsvpxiakne.png
keebrxeipl, true, 49.11002264667384, 32.70027770913878, danger, tank, 384, 2024-01-27 19:55:52.530295, exlnzkhryc, svpwmutpnl.png
ygnopfgdbc, false, 49.886531538961215, 32.79694710957196, info, infantry, 108, 2024-01-27 19:55:52.530295, lkiqxotdrf, oijrwcflqc.png
rbnckdebed, true, 50.233219767534884, 32.39863951705431, info, tank, 570, 2024-01-27 19:55:52.530295, uwxbymvpdt, naftaijedh.png
rnxjirmhbf, false, 49.51527041681816, 32.3022675926145, danger, helicopter, 12, 2024-01-27 19:55:52.530295, pchdbylavr, lyyivleqpc.png
focnczabkn, true, 50.88283107701686, 33.64133721439089, info, plane, 636, 2024-01-27 19:55:52.530295, jxpwxyzrcb, kukyhphywx.png
bzqjaidqpc, false, 49.619802106816685, 34.11096959330754, info, helicopter, 535, 2024-01-27 19:55:52.530295, iwouiwqcyc, dycpcopwtw.png
biolhbxioq, true, 49.65251111319254, 34.260124672139085, info, helicopter, 436, 2024-01-27 19:55:52.530295, lkqbhzrjxm, htvlupvoko.png
lsvhywspsj, false, 49.472117749924465, 34.550246333868095, warning, helicopter, 277, 2024-01-27 19:55:52.530295, pbxvqedksi, zkhxvulrgq.png
iucbmoexnd, false, 50.09608625542075, 32.0741233645094, info, tank, 625, 2024-01-27 19:55:52.530295, qxrtcvkmpd, letgyfnnep.png
texfozglmb, false, 49.72686776623246, 32.170530538500046, info, helicopter, 286, 2024-01-27 19:55:52.530295, kmuzmjslqu, hjnwhkrcdv.png
dihckzqvai, true, 49.228818260741804, 34.4758814759014, danger, tank, 346, 2024-01-27 19:55:52.530295, lgmgldirri, hopqcekwwl.png
hswxouueto, true, 50.75535599434343, 33.55948762132754, info, plane, 533, 2024-01-27 19:55:52.530295, hlozlwnvph, gqhimtaqka.png
ycgmdwgsuh, true, 50.612097967799805, 34.317140413951435, danger, helicopter, 575, 2024-01-27 19:55:52.530295, lgvcutlxfo, hyzoudgsda.png
zikolgktwj, false, 50.62746175669573, 32.940070561206966, info, plane, 198, 2024-01-27 19:55:52.530295, kdycgwzgbs, qtujyqernk.png
shgorxoenw, false, 50.6192386401504, 34.959233926456804, info, infantry, 992, 2024-01-27 19:55:52.530295, pmxocxohlg, eklulvmpsw.png
ctvtthffck, true, 50.33301185980111, 33.1450236062311, danger, helicopter, 91, 2024-01-27 19:55:52.530295, elqqboacmw, asfwsnpwyw.png
fjpbkhkflf, false, 49.83140535046438, 32.34790573210093, danger, plane, 700, 2024-01-27 19:55:52.530295, qnevjfszzf, qqlhuimmck.png
dwfsicpbqe, true, 50.83721673076536, 33.651881146728506, info, infantry, 152, 2024-01-27 19:55:52.530295, rbghgkhufl, hsbjjfjubg.png
ilysfeegnt, false, 50.298330345257305, 32.14665114012549, warning, helicopter, 56, 2024-01-27 19:55:52.530295, mnunvkcbvr, yntrnoxxoq.png
bkrkxlrbnf, true, 49.98587202909259, 34.42320411118205, danger, helicopter, 908, 2024-01-27 19:55:52.530295, uagqrlyipm, ibhyztbrdc.png
udjlxlszne, true, 50.09770543902957, 34.619908153389744, warning, tank, 93, 2024-01-27 19:55:52.530295, twccikidnt, rahlindfsj.png
bcpruilups, false, 50.6132162499117, 34.95612516882964, danger, helicopter, 929, 2024-01-27 19:55:52.530295, yjoymuscey, imzdbolhwh.png
yciiufmzmw, false, 49.974069171448775, 32.17043487800759, danger, helicopter, 178, 2024-01-27 19:55:52.530295, upnnpdibyp, lvcttphoae.png
ddritqneud, false, 50.11862183230603, 34.64950465699467, warning, plane, 168, 2024-01-27 19:55:52.530295, pctmxeugqe, sitmlaitkj.png
wiaevnyttd, true, 49.33319814904948, 33.77427277829026, danger, plane, 536, 2024-01-27 19:55:52.530295, gahjjnetlm, yqadfufaiv.png
ielitbvcmc, true, 49.115561902584524, 34.587120399376, warning, infantry, 373, 2024-01-27 19:55:52.530295, auyddektzz, gbsqgloyuf.png
hvessokzfb, true, 49.7384209023485, 34.81754076459892, info, helicopter, 222, 2024-01-27 19:55:52.530295, xyvazfccjr, bizsegnobz.png
sfkwbtqczd, true, 50.714556220432655, 34.31643980552463, warning, tank, 431, 2024-01-27 19:55:52.530295, xhwsgycylp, veasjwaorw.png
pncktvrxij, false, 50.881962992233646, 34.97543697626449, info, plane, 22, 2024-01-27 19:55:52.530295, gyikeihnvg, htprnfxndu.png
wfwskdypnk, true, 50.44382739259958, 34.1611147486173, info, helicopter, 364, 2024-01-27 19:55:52.530295, hdcsdmxdal, kkrnbfkhkc.png
anxsgcaujy, false, 50.78872666522038, 33.070945390495545, danger, infantry, 828, 2024-01-27 19:55:52.530295, cgrzhkdyeo, ahflynuvsa.png
tguzxfiwkq, false, 49.839588299181656, 33.14510379046518, danger, helicopter, 159, 2024-01-27 19:55:52.530295, drhyxvwtft, pyextbivdv.png
ihnmzeipbn, true, 50.92882120287331, 34.40365290802801, info, plane, 606, 2024-01-27 19:55:52.530295, dgqbsgqbri, fhrrzstxcu.png
cptmafjxcw, false, 50.519073928847746, 32.014576123474754, warning, tank, 177, 2024-01-27 19:55:52.530295, tkkmqehbpb, rlckrbcasg.png
zpsyzeokhq, false, 49.88512929071979, 33.1039710317433, danger, infantry, 937, 2024-01-27 19:55:52.530295, pdihlgwmvp, axqbhckiuc.png
ioonmvrogh, false, 49.90510761648117, 32.366786380395006, info, plane, 652, 2024-01-27 19:55:52.530295, qmenxuctzc, uqcdvmbxio.png
ggvnaoddvq, false, 49.80412241064225, 33.305748357989515, warning, helicopter, 735, 2024-01-27 19:55:52.530295, wdlbwnodue, szubclvwvl.png
doprkypqeh, true, 49.28684422267003, 33.72369742383611, danger, infantry, 65, 2024-01-27 19:55:52.530295, ypzrahgaut, ncplcovwgs.png
baxanibimi, false, 49.10627494967247, 33.928653177176216, info, helicopter, 762, 2024-01-27 19:55:52.531313, inaboanuli, pgebhtyaac.png
smvegijvxy, false, 50.68463369587752, 34.881808652169845, warning, helicopter, 15, 2024-01-27 19:55:52.531313, eowcgudtex, qfmeelsrnm.png
orniqtvsbr, true, 50.44182514346837, 34.3617238208608, info, tank, 721, 2024-01-27 19:55:52.531313, fdwfhqkboa, dtmthtutrb.png
mmpabsfsot, true, 49.911764077381676, 33.51585427844302, warning, infantry, 901, 2024-01-27 19:55:52.531313, opioprpyvl, yhamglndhc.png
wfpgaiblim, true, 49.470725795030425, 33.14680214656826, warning, infantry, 638, 2024-01-27 19:55:52.531313, stfwjoncnb, zzntlwtbpu.png
dfzukvqmwf, true, 49.83824869718554, 32.135398116029144, warning, infantry, 816, 2024-01-27 19:55:52.531313, qmjviysmmm, hcpdobqnlc.png
aediayttow, false, 49.35873342323768, 32.02119987757472, warning, tank, 639, 2024-01-27 19:55:52.531313, jpeedcyhcv, gjlpxjrstq.png
qrbeidctja, false, 49.62585503947454, 34.30397349821102, warning, infantry, 145, 2024-01-27 19:55:52.531313, ocgsxizevc, rxtrapvkfw.png
zwhnpxpjsd, false, 50.44820641785251, 33.89198372415752, info, plane, 224, 2024-01-27 19:55:52.531313, dltwhzezfx, avlxrgddqn.png
gtshobzqdp, false, 49.79972790729513, 32.52599705190811, warning, infantry, 343, 2024-01-27 19:55:52.531313, nilotdkzsg, pmxhxsurdy.png
jyarvtvrtc, false, 50.58492885197138, 34.39647661962473, danger, plane, 982, 2024-01-27 19:55:52.531313, fsyljzrgkk, xgotimwqhf.png
vscvfrphgv, true, 49.842130188399025, 33.11979761727862, warning, helicopter, 423, 2024-01-27 19:55:52.531313, zasaqlgqfz, zzjvlckctc.png
hffhwwhlxp, false, 49.37803781769624, 33.00687060483969, warning, helicopter, 832, 2024-01-27 19:55:52.531313, zrgaevdykd, gdvadidyrp.png
zsadfiasxf, false, 50.76718116221744, 33.84942966847158, warning, tank, 451, 2024-01-27 19:55:52.531313, eymdskatrx, tpqnbtvyid.png
zzxiasxagp, false, 49.675805735495125, 33.996340831019104, danger, infantry, 309, 2024-01-27 19:55:52.531313, rrgmpeoqod, xuiybeiikx.png
ggmnfyefbv, true, 50.79313325478456, 32.761293535256605, warning, helicopter, 358, 2024-01-27 19:55:52.531313, oewfefocio, wovxuawnta.png
evdzlckafp, false, 50.27101302649467, 34.335505224026036, danger, helicopter, 754, 2024-01-27 19:55:52.531313, glmygzgryc, nlmqcxosfj.png
xjcgztrezd, true, 49.39869483814099, 32.287947043080514, warning, infantry, 265, 2024-01-27 19:55:52.531313, rkoinqhuat, xyyjndnfvi.png
cpzhtrxwfu, true, 49.02888517784867, 32.82610159423146, info, helicopter, 483, 2024-01-27 19:55:52.531313, nzhvsyzeud, tqqlckhkem.png
sugekhtykv, true, 49.58374455796359, 33.39185891112516, danger, helicopter, 28, 2024-01-27 19:55:52.531313, cqprleyvay, cigmxuxepp.png
nnrmlvdref, true, 49.75764786602135, 32.114291617475054, info, tank, 912, 2024-01-27 19:55:52.531313, afjajfbvtq, itipsnznsh.png
ytyfqcnzaf, false, 50.57425584728334, 34.082282539041096, info, helicopter, 951, 2024-01-27 19:55:52.531313, lxrqwagqgp, crhyjjgwhz.png
ikrvavcckw, true, 49.148885336915285, 34.88420336662709, info, plane, 419, 2024-01-27 19:55:52.531313, svxsevzpec, tvnsyrlswv.png
ertwbywbnj, true, 50.541628634863564, 34.86513969596435, warning, helicopter, 328, 2024-01-27 19:55:52.531313, zfjuhunjto, paaezxqnfq.png
mhdwqpjjko, true, 49.27102680394801, 34.766903043736036, danger, tank, 828, 2024-01-27 19:55:52.531313, ztysvwrlij, glykxigohm.png
hxqdjdctfe, true, 50.108931243150714, 33.40495539551926, info, tank, 54, 2024-01-27 19:55:52.531313, ucwgapsfpp, aigtkuzake.png
ohsqfwjzbf, true, 50.14038458017629, 34.61421443627386, danger, plane, 986, 2024-01-27 19:55:52.531313, ihzpcfgwxw, vqycyjlqeh.png
yahfhimaes, true, 50.16481429480947, 34.48528851539559, danger, infantry, 354, 2024-01-27 19:55:52.531313, syejncpruz, bjfcudsfwt.png
nmwhiylayt, true, 49.701297497531165, 33.84565588123653, warning, helicopter, 670, 2024-01-27 19:55:52.531313, gilptqryux, lxdtbsklbk.png
ydcclgvjwb, false, 49.000463003768154, 33.47618966856231, warning, tank, 251, 2024-01-27 19:55:52.531313, cafkjrqbzr, oyhxehmbac.png
ocnbblihyw, false, 49.89785309789183, 34.592043206077655, danger, helicopter, 983, 2024-01-27 19:55:52.531313, hqnqetwmlf, veeqycgaay.png
vesvdmbhwi, true, 49.944887942264984, 34.49041636087432, info, tank, 491, 2024-01-27 19:55:52.531313, euuqkjunqj, nwyyogzilk.png
dghddjyhdm, false, 50.67083815651329, 34.02802953607523, warning, plane, 886, 2024-01-27 19:55:52.531313, fuippyzzqo, cyqgfpggcc.png
phsmgwymnu, true, 49.999340712623145, 34.78836424497694, warning, infantry, 404, 2024-01-27 19:55:52.531313, dytqxnnmcr, dyqlugiieo.png
dginadynmk, false, 49.75257019197424, 34.0559888824106, warning, helicopter, 724, 2024-01-27 19:55:52.531313, kpmxcpzyzm, pxphvnbekv.png
pjmcqudhxv, true, 50.85514161185082, 34.98346519761175, danger, infantry, 777, 2024-01-27 19:55:52.531313, vwtaosdnhn, jliawhseri.png
jerqosnfym, true, 49.79717201438387, 32.099227670025286, warning, tank, 775, 2024-01-27 19:55:52.531313, fdortrxnci, qxnufmmlpo.png
vzmlrsqhwd, false, 49.63615527904746, 34.22068609962942, danger, helicopter, 823, 2024-01-27 19:55:52.531313, rnqnwknffw, kmlohxgqul.png
npxsedryio, false, 49.38907885996794, 32.779187065229685, warning, plane, 834, 2024-01-27 19:55:52.531313, ettnbtbwri, ekkekjuqsw.png
dcctahpdws, true, 50.56707884966664, 32.41664847168166, info, plane, 390, 2024-01-27 19:55:52.531313, ghvoylzhfe, cdidyqtony.png
aeylsgmzbx, true, 50.697332769885314, 33.19042290100037, danger, plane, 282, 2024-01-27 19:55:52.531313, nszuchuesc, vmhhsgalzx.png
dsoybxmwfa, true, 49.55573869894165, 32.53279921762454, info, plane, 355, 2024-01-27 19:55:52.531313, duphezxsmw, uxcdosvbvt.png
thdcupmpwe, true, 50.029068396502666, 33.60652821977164, danger, tank, 422, 2024-01-27 19:55:52.531313, sklbiefuxp, endeghgqyu.png
kdoqnpfnes, false, 49.00921308492732, 34.26597169529505, info, tank, 613, 2024-01-27 19:55:52.531313, dumuluguws, lkaqzdwtgy.png
uemcalbhbc, true, 50.21052250839159, 34.808744502386496, warning, infantry, 35, 2024-01-27 19:55:52.531313, vrzqpqbwck, zczdsddeul.png
vfyzytzqch, true, 49.211672262160235, 34.90913549070031, info, tank, 341, 2024-01-27 19:55:52.531313, lyprszajtb, blvggyxdyx.png
bcfxnstcne, false, 50.08279155393613, 32.461319053958825, warning, tank, 243, 2024-01-27 19:55:52.531313, trnlcvzqrz, eodbcznxvm.png
avemvkzxzb, true, 50.48724994049868, 34.46664735035609, danger, infantry, 271, 2024-01-27 19:55:52.531313, ydrhjfajft, xfgduaydza.png
kpckwekkda, true, 49.47754179800789, 33.479728277892036, danger, plane, 265, 2024-01-27 19:55:52.531313, ksarshpcwo, tpavdkmjlx.png
drqejgpdaj, true, 49.47259687400526, 32.10634949769183, warning, plane, 829, 2024-01-27 19:55:52.531313, srkmkgcito, uwopbokczv.png
cdqqsrxpem, false, 49.37376633631225, 33.0526063808411, danger, helicopter, 254, 2024-01-27 19:55:52.531313, jpguijhsln, wnrnrucekd.png
mucdenqpan, true, 50.18233551755897, 32.866079428725314, danger, infantry, 473, 2024-01-27 19:55:52.531313, neqqkowyvo, xuapcilioe.png
kwxzjxbgxj, true, 50.42431149489173, 33.315362000390124, warning, infantry, 585, 2024-01-27 19:55:52.531313, mpjkvjtbno, plmcyteffe.png
xqecxchrln, true, 50.76601899177152, 33.52909080553437, info, tank, 785, 2024-01-27 19:55:52.531313, riwnsgbkqr, umiegdgqyn.png
erdmhpvaik, false, 50.31284514188082, 33.92121972137055, warning, tank, 357, 2024-01-27 19:55:52.531313, viamwtgtcm, svgjkgiuun.png
oqcjfnpcvk, false, 50.355692200110575, 32.79404100877599, danger, tank, 212, 2024-01-27 19:55:52.531313, qfqtosxwfw, slikfynpff.png
aezgkkvzph, true, 49.155896146990585, 33.7942746990435, info, tank, 992, 2024-01-27 19:55:52.531313, ulwoaigqtj, fazjcfbdcm.png
naonemnrhc, false, 49.30312224182429, 33.39880045006609, info, tank, 239, 2024-01-27 19:55:52.531313, ypuwiymhzw, utejserrsp.png
pklkhdnyho, false, 49.04484842627478, 33.68686348871558, danger, plane, 58, 2024-01-27 19:55:52.531313, qhbbbylwsx, ioxgqgdkyn.png
uvhdojcoab, true, 50.59746203377078, 34.26826162840721, info, helicopter, 758, 2024-01-27 19:55:52.532313, nrqngeinfc, sasyvngcuh.png
adkrfwetfh, true, 50.73463706492493, 34.06395910412583, danger, tank, 324, 2024-01-27 19:55:52.532313, ufnbslpdqx, uupwivegsi.png
xgwtjqcahl, true, 50.087987751932424, 33.630476463161415, info, helicopter, 119, 2024-01-27 19:55:52.532313, pnprikmhzq, ceokbkxodu.png
zdznuhqvmn, true, 50.913791541421865, 32.029658752649226, danger, infantry, 44, 2024-01-27 19:55:52.532313, xtppvkqwvp, ryykbyxfcr.png
czxprtlktr, true, 50.14461196576406, 32.98844491904083, info, tank, 574, 2024-01-27 19:55:52.532313, rjbijnofqm, nvdrsodalv.png
xsgtrhiric, true, 49.655950993861765, 33.25116478522803, info, tank, 874, 2024-01-27 19:55:52.532313, ghpeapvqzs, zsicleftei.png
fstkffxnec, true, 50.4415348666768, 32.96793150626222, info, plane, 300, 2024-01-27 19:55:52.532313, tlasgwclwl, ujfvrmhgny.png
arkctcotyk, true, 49.61041755310278, 33.74834711024532, danger, helicopter, 952, 2024-01-27 19:55:52.532313, vjltyvoxzd, pfvbeepkno.png
ctqvnxdyaf, true, 49.12170437887178, 33.02452319418573, danger, plane, 383, 2024-01-27 19:55:52.532313, fdwbuokckk, bqeslttsev.png
pnhloupdtu, true, 50.48198186252124, 32.80918904278341, info, infantry, 231, 2024-01-27 19:55:52.532313, zkwwrkbqxp, ggrpaqxlnm.png
dwpldtnjnh, false, 49.58814144187384, 33.98118741454149, info, tank, 849, 2024-01-27 19:55:52.532313, cwhhbuwatc, tawygcsifi.png
qgzejygfwc, true, 49.961154795465774, 34.48211767939504, warning, helicopter, 745, 2024-01-27 19:55:52.532313, tznaptcgcu, bkjtrweiud.png
sjvfxngqmm, false, 49.11851370514246, 32.8194436663777, info, plane, 770, 2024-01-27 19:55:52.532313, jfsghbxqsk, knoeucqmzy.png
vxinhhywxv, false, 50.17533811373515, 33.28294644881364, danger, plane, 432, 2024-01-27 19:55:52.532313, miybntxnsa, drzynfirlo.png
nqzetvxowv, true, 49.14863316126981, 34.39320287341046, info, infantry, 564, 2024-01-27 19:55:52.532313, rlmbqaudtb, tbsigrffnu.png
mqjlvrmcom, false, 49.8034503602806, 34.41697914591496, danger, helicopter, 79, 2024-01-27 19:55:52.532313, rsqjtymfab, thjyqbybzn.png
dbtchvhgdk, true, 50.88866346117054, 33.03158254511107, warning, infantry, 290, 2024-01-27 19:55:52.532313, ezpolniqgm, vryzjmaukf.png
rnbyhptgfp, false, 50.2015396296794, 33.9349659986201, warning, tank, 570, 2024-01-27 19:55:52.532313, pckpzvhwwp, anirzpwarn.png
adtvobyuxe, true, 49.95115000557466, 34.61018967602017, danger, helicopter, 859, 2024-01-27 19:55:52.532313, jzomaynsvs, shsjqwufqm.png
obrrgdnntr, true, 50.243968297637046, 33.820839809809506, warning, tank, 221, 2024-01-27 19:55:52.532313, nniihlppff, vipnxbsmws.png
tcnbipdcuf, true, 49.37637776303617, 33.64346125139818, danger, helicopter, 523, 2024-01-27 19:55:52.532313, rcgjtponhz, vsvwjixlkd.png
awvawulgwj, false, 50.38297662934227, 33.468934678276526, warning, tank, 275, 2024-01-27 19:55:52.532313, wrftmgjhhf, ylaoqydqmx.png
lxbvszwase, true, 49.284654369192744, 33.02038734469999, warning, tank, 164, 2024-01-27 19:55:52.532313, akcnlqlfyl, wydfbcbusq.png
cqaidaopvn, false, 50.96035981720206, 33.43694075884179, info, infantry, 185, 2024-01-27 19:55:52.532313, xycsrkcnrg, hbsvuoylws.png
kefzjyxaji, true, 50.26698649445697, 34.31592041506486, warning, helicopter, 90, 2024-01-27 19:55:52.532313, llabywznia, ltvcuemtqh.png
itzymeqafi, true, 50.93453735981485, 33.53007205836668, info, infantry, 530, 2024-01-27 19:55:52.532313, lyppifukph, dlqrysbysc.png
obyqhbbopg, true, 49.94522864075278, 34.210219217323534, info, tank, 331, 2024-01-27 19:55:52.532313, hgaeusdsyz, nkaqebtkry.png
uzvsyemoyg, false, 50.84555756733417, 33.890390943362235, warning, infantry, 45, 2024-01-27 19:55:52.532313, bouwlcxvsc, jebkimatvt.png
jafifukkio, true, 50.87656214969163, 34.557793436789666, danger, tank, 84, 2024-01-27 19:55:52.532313, pomeicubka, ofytsjvuif.png
xdjexcfdwu, true, 50.07555355502784, 32.155549096345425, danger, tank, 295, 2024-01-27 19:55:52.532313, qhwejayzwy, oxtshrbeom.png
izggiqgead, false, 49.203815128298636, 32.97788944961268, warning, tank, 989, 2024-01-27 19:55:52.532313, hbkhhwbbad, twpdlruwzd.png
habhugcwol, false, 50.98376093008081, 33.047918025827656, warning, plane, 834, 2024-01-27 19:55:52.532313, xoqtxdmdpb, bsjrvdqwdy.png
lyfwkdzxou, false, 50.62345009968861, 32.263236123191824, warning, plane, 207, 2024-01-27 19:55:52.532313, ehjvuksboz, dczfmaxyqq.png
cbmtyxmmbr, false, 50.67822498626546, 32.541574015424985, info, plane, 70, 2024-01-27 19:55:52.532313, yrpigqcylk, bmmukpwnzq.png
fikaonvmrb, true, 50.48146558860749, 32.80359565102843, warning, helicopter, 673, 2024-01-27 19:55:52.532313, ideiqtwuqb, zupjzndjau.png
kpldttddfi, false, 49.11949558404028, 33.5090595539281, danger, infantry, 120, 2024-01-27 19:55:52.532313, rtpzwnveps, tvplkdyiqm.png
dmmjfbesxf, false, 49.271634621530374, 33.24012283169455, warning, helicopter, 283, 2024-01-27 19:55:52.532313, xvdlgjwike, lzwzgwxnqn.png
bcgmcsanpu, true, 50.76744246586545, 33.596607116896415, danger, plane, 299, 2024-01-27 19:55:52.532313, ejgqpsxnzp, emkeyuhoph.png
vrrkuygmww, true, 49.43355889889265, 32.80852139843692, warning, tank, 829, 2024-01-27 19:55:52.532313, ywzpktvjvf, sfkrhjkixc.png
obyekbwxow, false, 50.53580128631494, 34.84542526786585, info, helicopter, 534, 2024-01-27 19:55:52.532313, ebwdybxwri, itartawnkx.png
sljeatmbqf, false, 49.79793302744055, 34.18257439678776, danger, plane, 800, 2024-01-27 19:55:52.532313, yqguwcarry, cljizoayid.png
odemlnpgzf, true, 49.47908023237829, 34.768334825159066, warning, tank, 208, 2024-01-27 19:55:52.532313, cguruilvwz, ghtccvduge.png
uroiemvhya, true, 49.87358241414728, 33.24099491368807, danger, infantry, 867, 2024-01-27 19:55:52.532313, eqmflhwjyp, fjdginjfvb.png
duovuvqeuh, false, 49.04921101927374, 33.72227651344512, danger, tank, 461, 2024-01-27 19:55:52.532313, dklbgrppci, tcjxvmmnwl.png
jywpsogzyk, false, 49.01055766850657, 34.03234447073272, warning, helicopter, 549, 2024-01-27 19:55:52.532313, zmrzjzctua, miwdabpclf.png
pqxnfbgbjj, false, 49.66164438489743, 34.96835807409498, danger, infantry, 907, 2024-01-27 19:55:52.532313, betkofeyuh, pxlfqzlpdo.png
hivfhybgfi, false, 49.74456401337479, 32.263579462906144, danger, plane, 351, 2024-01-27 19:55:52.532313, ksyiinemow, angfngjfqy.png
oqiczjgitf, false, 50.84617604334198, 32.774734674650404, info, plane, 501, 2024-01-27 19:55:52.532313, dtmtgoafjo, lzwdswrdec.png
wknfbiybzb, false, 49.308679031772456, 34.367288863511845, warning, tank, 330, 2024-01-27 19:55:52.532313, jloqxitnag, kuokcyaubs.png
ledqsxiwiy, false, 49.13763764919642, 34.43449585931476, warning, helicopter, 585, 2024-01-27 19:55:52.532313, hzaznjyvan, rtglnypiox.png
kpkcqymyil, false, 50.6902520993846, 33.6890739234023, info, tank, 297, 2024-01-27 19:55:52.532313, ngttcgpglv, cghpvijhvg.png
lzrbijvanl, false, 49.81490032545866, 32.29071209274715, warning, tank, 62, 2024-01-27 19:55:52.532313, xhlboqkgsm, tiukafbyuq.png
ogsvxjakxt, true, 49.5724779542073, 34.75882711346826, danger, tank, 488, 2024-01-27 19:55:52.532313, xudzqsxwet, qsqmmzajbw.png
matmmqcxrm, true, 49.345966754622474, 34.0365541527233, danger, tank, 656, 2024-01-27 19:55:52.532313, jwddreemog, eriuiioleb.png
dribxfkmak, false, 50.90282427885965, 34.19748513511439, warning, plane, 924, 2024-01-27 19:55:52.532313, jyptgyihgh, etotemmajz.png
ietatognkv, true, 50.629221094470026, 34.86225423354878, warning, infantry, 528, 2024-01-27 19:55:52.532313, uhduofibxd, zwuldfzzjh.png
duwljniydr, true, 49.60179041817165, 33.393783072415204, danger, plane, 681, 2024-01-27 19:55:52.532313, dppxlsmles, ragxjdydlg.png
iutsbmhzlo, false, 50.35697881103677, 33.95904596230456, danger, infantry, 703, 2024-01-27 19:55:52.532313, dzyerzlhti, zvvrybsanf.png
dfytvrakkl, true, 49.75852964556471, 34.75277579807767, danger, infantry, 905, 2024-01-27 19:55:52.532313, wejsrbiwxp, lzvrrtvqzk.png
rznubdpkfw, true, 50.24892725874404, 34.56779801640989, danger, plane, 91, 2024-01-27 19:55:52.533313, ctajcyztbj, yaisyokwic.png
owedeofipv, true, 49.92888891890284, 34.17642629256387, info, infantry, 145, 2024-01-27 19:55:52.533313, fxseudkyev, vmgaedgoda.png
obpsmlqpyy, true, 50.32105634871809, 33.66463569528062, danger, tank, 808, 2024-01-27 19:55:52.533313, nrhartarwx, hgzpidrzva.png
wknjrcwsby, true, 49.13489311602196, 33.33391753297521, info, helicopter, 571, 2024-01-27 19:55:52.533313, jleqymaphx, hofiaudfxa.png
dbrsorqrur, true, 50.78807610491628, 32.54447296659576, warning, helicopter, 289, 2024-01-27 19:55:52.533313, burbaodrwy, bpcsrhuimh.png
meemvopegd, false, 50.28530483305014, 32.59678688573543, info, tank, 535, 2024-01-27 19:55:52.533313, thctjfifqk, aaxlubcbeo.png
fnhxzvpdfk, false, 49.74732059416906, 34.56885464512336, warning, helicopter, 222, 2024-01-27 19:55:52.533313, hrbsrempgo, izorhqkvcb.png
yatxvqaiuf, true, 50.61786860152282, 33.74611416254017, warning, helicopter, 737, 2024-01-27 19:55:52.533313, tcxsfcniqo, tunrdatanu.png
